age,income,expenses,savings,debt,investment_amount,employment_years,credit_score,num_dependents,property_value,savings_rate,debt_to_income,expense_ratio,investment_risk_score,affordability_amount,financial_health_score,scenario_category
29,15000.0,10532.899957994045,4467.100042005955,29196.717930583647,2524.5294756155467,0,300.0,2,50559.567379940636,0.2978066694670637,1.94631810749841,0.7021933305329363,53.48045056869407,44903.783983749614,41.82907456579926,conservative
43,68299.97165828683,56596.59196975772,11703.379688529109,11846.943391388279,1853.933369367304,19,742.8235325752391,2,0.0,0.17135262876948995,0.17345204766132943,0.82864737123051,86.34887248583622,113835.59170537328,60.64166277955663,low_risk
55,117856.88463479235,76440.53440059444,41416.35023419792,156019.67684576663,29017.776371613687,33,541.4459986276316,3,386260.91292704083,0.35141222646887665,1.323794986896521,0.6485877735311234,94.35499839360365,420811.183345591,60.5958067461482,moderate_risk
63,133801.7592586453,96260.98790303951,37540.771355605786,0.0,15692.330725515976,40,850.0,0,0.0,0.2805700878942679,0.0,0.719429912105732,100.0,372945.26959422836,86.72795748941333,low_risk
29,35751.00737959447,26568.513554792666,9182.493824801804,61459.30706765186,4876.338985210516,11,410.9992171253662,3,98315.94056382164,0.25684573660553345,1.7190449312429346,0.7431542633944666,90.38226890216923,92053.01190626575,43.6847621541416,conservative
60,95279.9638771463,61453.36429726445,33826.599579881855,0.0,9933.937098865581,10,850.0,0,0.0,0.35502322002869113,0.0,0.6449767799713089,100.0,332682.5056459583,85.42594102183332,low_risk
68,111870.85365059442,76354.8088731489,35516.044777445524,220141.4585315793,27718.520523031966,26,403.78357690163057,1,0.0,0.31747361907483584,1.9678002227364504,0.6825263809251642,97.86401735325155,363128.84628190263,54.49446333150331,conservative
70,133311.111252471,110360.18893588158,22950.922316589407,95257.07325813404,9545.909384152754,22,709.7061569677968,0,570811.664416194,0.17216061062700053,0.7145417799117514,0.8278393893729995,100.0,227965.58174658052,50.1360954546667,conservative
54,106639.94147475364,71868.08872224184,34771.8527525118,70416.06979147195,8003.0367785092285,36,769.4548103800884,3,0.0,0.32606781541364427,0.6603099036606159,0.6739321845863557,89.47736601045465,340212.2158469206,62.33576433129315,moderate_risk
63,117177.26799056421,88918.88648100352,28258.3815095607,28324.549623607556,5971.065524907453,43,721.3374231647205,2,360742.8277092956,0.24115924525426063,0.24172186625841227,0.7588407547457394,89.00458258393773,276057.31491170864,67.320289608968,low_risk
70,110326.41717308803,69973.20393309976,40353.21323998827,44459.39415979181,11879.111095272267,2,718.5452455173937,0,0.0,0.36576202032083793,0.4029768420123653,0.6342379796791621,94.30789043882568,396894.13598010526,69.71750612692654,moderate_risk
41,76986.27768354522,59084.404081490095,17901.87360205513,100525.34619725255,11472.800705998792,11,548.0636382296843,0,347388.594296342,0.23253330516434895,1.3057397172875773,0.767466694835651,91.41470475877118,181036.2271445283,49.43115382748937,conservative
33,56572.36902602138,37891.38655859965,18680.98246742173,37467.64597892894,5895.318067791528,15,717.3585381698539,0,0.0,0.330213897509385,0.6622841563792213,0.669786102490615,100.0,184053.68614148186,62.834398082432095,moderate_risk
74,142800.18148679115,93936.2006927077,48863.98079408344,0.0,7703.098404648321,30,850.0,0,661397.0866076781,0.342184304566891,0.0,0.657815695433109,87.31713398922012,475256.6943469198,80.39428198313671,low_risk
30,76024.16170776954,47974.38548801642,28049.77621975312,98211.63791459435,11582.22881715225,12,514.9848075880425,2,305087.8716558418,0.36895870457045077,1.291830700631807,0.6310412954295492,100.0,278543.6347633518,50.00676762786168,conservative
42,29792.66327323096,18224.35374813999,11568.309525090968,6233.929403137277,2892.2409224159333,0,716.8911079657763,2,0.0,0.3882939037372071,0.20923675433824027,0.6117060962627928,83.86398804278342,113369.56417880603,73.42624764490262,low_risk
78,165090.67007744126,139000.5541216811,26090.11595576015,0.0,19427.92035545038,40,827.3205019587027,3,442345.93583912787,0.15803507214260937,0.0,0.8419649278573906,100.0,266007.4494596577,76.54058012641445,low_risk
71,141180.9237427652,99317.41678586008,41863.50695690513,226691.27178593827,15116.255198287647,19,513.2047810532735,4,676033.3875004367,0.2965238209744354,1.6056678204709258,0.7034761790255646,100.0,413982.67094491934,45.39806027213159,conservative
71,115237.0108935924,91544.7280633402,23692.28283025221,182038.8283561762,7596.2397779096855,5,553.5821375013247,2,469764.01620527403,0.2055961244268059,1.579676939445491,0.7944038755731941,100.0,233522.906992749,38.67785638249471,conservative
74,112312.29901595102,93221.71555116583,19090.583464785188,86500.89441823165,7900.322295297625,10,582.4555844924923,0,0.0,0.16997767503694203,0.7701749942003446,0.830022324963058,95.10640829576539,189589.85909817592,42.61646523780539,conservative
69,105319.93394886551,68563.81508756836,36756.118861297145,124923.70665274953,4414.438980114745,34,668.9852995448072,1,0.0,0.3489948909305509,1.1861241822390352,0.6510051090694491,97.64738650579848,356390.29225254443,45.96347554802718,conservative
71,107536.94330796297,87907.3807764067,19629.562531556265,0.0,9258.79923475533,3,850.0,1,504869.57843843807,0.18253785097221303,0.0,0.817462149027787,96.64635688300602,195850.8396907444,76.86358267186931,low_risk
21,25861.7138586066,20094.710380688535,5767.003477918064,0.0,4560.2347873417575,3,776.1099422408473,1,0.0,0.22299386303042112,0.0,0.7770061369695789,94.66377442170138,59011.421217886826,86.57321547751232,low_risk
28,26333.93668910323,19605.46481341652,6728.471875686708,0.0,2289.0321550330327,9,684.7354592035865,2,0.0,0.2555057360060752,0.0,0.7444942639939248,81.49055202930874,66424.55573061881,76.17997336030375,low_risk
49,84049.72352580474,67430.52564125994,16619.197884544803,45993.363492536315,12540.873907364183,28,631.0448194948848,4,411079.62224559917,0.1977305479112304,0.5472096082363374,0.8022694520887697,82.09311883668431,169576.99881752147,61.06090834707403,moderate_risk
66,126001.87035120216,79087.10821082542,46914.76214037674,0.0,8692.336718094735,37,850.0,3,519937.79633907357,0.37233385512145406,0.0,0.627666144878546,100.0,457335.5859220926,81.8985227827485,low_risk
24,38041.34524534976,25331.734996856707,12709.610248493052,32264.828048492815,6519.829794917724,0,631.5716502553566,0,0.0,0.3340999159341427,0.8481293106511834,0.6659000840658573,100.0,127228.12222146749,61.00655461615753,moderate_risk
63,108329.99772112114,68547.1838443691,39782.81387675204,112603.2367172637,8697.135910627201,39,639.0763676642523,0,0.0,0.36723728158073776,1.0394369025118801,0.6327627184192622,75.69274328176486,388872.7219453214,48.44086070860158,conservative
75,80398.60072062936,66247.85546499417,14150.745255635193,79647.78737121723,10123.913934296259,7,628.2744818771231,3,314700.7161630852,0.17600735745148702,0.9906490412555093,0.823992642548513,79.3307509632211,143946.28560153485,45.34807235979186,conservative
28,44165.03452030662,27589.871225638304,16575.163294668313,30095.02763192183,10068.154709973807,10,612.7867479374062,3,198101.41131022782,0.37530058506004854,0.6814066048443802,0.6246994149399515,71.70081613783645,167176.0913967949,69.97856259095742,moderate_risk
45,64530.27651992948,54527.28383110871,10002.99268882077,26708.572846867482,7127.561852466027,16,752.6221697325133,0,0.0,0.15501239461962407,0.41388570453304074,0.844987605380376,100.0,101730.77929465222,61.772959465814026,moderate_risk
71,112354.78365075818,70499.57110358858,41855.212547169605,0.0,24472.05156319785,18,724.2733639043275,2,0.0,0.37252719632545134,0.0,0.6274728036745486,95.08792075102028,421387.6817033865,91.06600901025935,low_risk
58,79897.40786878653,61157.863921447446,18739.54394733908,139010.1665283955,10695.02903489739,32,472.7283867523297,2,0.0,0.2345450803374567,1.7398365028335168,0.7654549196625433,100.0,188455.6451223731,44.69158326452123,conservative
40,64388.48033994099,49265.14022026205,15123.340119678935,0.0,7108.042463664539,14,785.7041968689036,1,195680.02771638206,0.23487648784122236,0.0,0.7651235121587776,87.20845640212097,150870.4991198494,81.60424852547885,low_risk
62,131785.313084277,109752.33012019657,22032.98296408044,82425.34493916857,10617.92368223714,44,639.6934782623398,0,0.0,0.16718845559057324,0.6254469300348191,0.8328115444094267,85.39673961316184,220010.97540096194,49.58020940768643,conservative
40,68948.94707621766,46939.279823200246,22009.66725301742,0.0,14264.129945578641,22,839.5101895112816,3,0.0,0.3192168725751164,0.0,0.6807831274248836,100.0,222704.10958543012,95.21084945230237,low_risk
67,116049.82145291318,79262.37358902712,36787.44786388606,100859.25075358406,18428.03327923151,20,641.3271642749213,2,492516.47117517027,0.31699702251426937,0.8690955349635935,0.6830029774857306,100.0,367901.92611669144,59.666761349250784,conservative
45,62687.34670890031,50875.37850320035,11811.968205699959,76888.81170789397,4760.102278899639,2,574.7334230749002,0,130653.15571053242,0.18842667341705982,1.2265247967845596,0.8115733265829401,100.0,117202.97659783933,38.92383114340555,conservative
60,59233.03685574728,50030.82255881116,9202.214296936123,0.0,5478.176331691032,1,819.0478767463164,2,0.0,0.15535611181555092,0.0,0.8446438881844491,79.54971584786657,92723.79831593961,73.37705540899329,low_risk
64,122415.40361692633,74371.60486087351,48043.79875605281,0.0,37223.53781567183,34,784.5466957660047,2,553655.5853279489,0.3924653053172617,0.0,0.6075346946827384,92.24716907461644,490999.2983106446,97.02484980754568,low_risk
74,129231.81792930907,98064.88091548013,31166.937013828938,0.0,22961.354277218623,40,850.0,3,0.0,0.24117076980900728,0.0,0.7588292301909927,100.0,317571.6787545327,91.88450993262865,low_risk
43,54628.78202847769,36104.703555696884,18524.078472780806,29835.666287084536,6071.7389691777325,15,760.0651147942224,0,0.0,0.33909008740345525,0.5461428762708892,0.6609099125965447,97.40938012198536,182688.54451403793,68.37281739880765,moderate_risk
42,90373.06955784137,70670.88835908088,19702.18119876049,151576.6372946758,7306.171500376721,24,376.7828133892654,4,390146.9446725244,0.21800942797622386,1.6772138074147858,0.7819905720237761,98.55717635787117,194985.87670840207,33.37543772817643,conservative
71,124540.78611338441,98783.22988081607,25757.556232568342,0.0,19839.484802345094,20,843.3022730953685,0,0.0,0.2068202476987591,0.0,0.7931797523012409,100.0,263144.1276745322,86.30756519348759,low_risk
46,66616.38312716123,52669.00353765211,13947.379589509117,0.0,3668.1111674688054,11,736.0204726283606,2,0.0,0.2093686107647956,0.0,0.7906313892352044,100.0,136829.33299326256,71.26221072279957,low_risk
36,64073.078041803514,45419.98222222427,18653.09581957924,88999.09950307317,3533.7772929942234,18,485.59969157862434,2,221850.25319357135,0.29112220591945515,1.3890032010294078,0.7088777940805449,100.0,181896.7417023561,38.951493027761806,conservative
50,84206.40550371211,53845.81518546444,30360.590318247676,5878.340566302114,13161.67336406318,11,795.7790382049615,1,0.0,0.3605496533979149,0.06980788128002566,0.6394503466020851,82.66436532439286,301991.0057464283,86.42028016000872,low_risk
53,77619.64049220375,57919.08940206657,19700.551090137174,135827.23632591387,8119.845889330052,32,455.704942672087,1,0.0,0.2538088422622356,1.7498855390088726,0.7461911577377645,96.11246173254087,195621.16717678093,42.53843386397129,conservative
31,37792.6341846094,30130.537324097713,7662.096860511687,64763.48377981482,3704.4837435570535,13,376.25890935594146,3,102329.2830305418,0.20274048173207213,1.7136082617370594,0.7972595182679278,70.40472341043635,76519.71685575784,33.54223449052788,conservative
31,38508.65260950821,31887.04164898042,6621.610960527789,59657.82251783279,810.3078726554686,13,468.5655034753867,2,173484.4342401675,0.17195125022091373,1.5491654293215569,0.8280487497790863,85.30073710902711,64215.71151919115,26.961361583994908,conservative
52,99465.11541565985,70934.64922613325,28530.466189526604,0.0,6974.1758300599295,20,835.5873800699474,1,0.0,0.2868389190551801,0.0,0.7131610809448199,100.0,279471.81608350336,81.35649064581173,low_risk
47,115182.09345112852,76183.60770832046,38998.48574280806,139220.48034641522,25811.157691281045,29,490.24026667633626,0,392654.36294936825,0.33858115071814543,1.2086884991110751,0.6614188492818546,88.48343860082305,395034.3892839822,56.056092355238285,conservative
45,95967.97734954479,60431.57451200491,35536.40283753988,0.0,12518.436934063944,27,804.2160775943123,0,0.0,0.3702943817197002,0.0,0.6297056182802998,91.65713123610864,351164.216787634,85.9631663755396,low_risk
34,63565.41885776538,50814.213438854415,12751.205418910962,116268.52425321174,9456.14273274501,16,444.01515625291813,0,0.0,0.20059972305764537,1.8290872184159261,0.7994002769423546,100.0,129976.48620774125,41.48211933259178,conservative
20,15000.0,11007.365126751602,3992.6348732483984,4230.690185228639,1989.067438397358,2,741.8503902099349,4,39517.30723274836,0.2661756582165599,0.28202721053454033,0.7338243417834401,71.98604819733704,39920.54873390251,76.29299400081712,low_risk
33,70609.33119346589,54266.520683904964,16342.81050956092,31802.293650633146,1877.6018553236893,15,665.846175899789,2,0.0,0.23145397687994626,0.45039150947327744,0.7685460231200537,98.22528722338917,158393.0623760438,56.17408517813675,conservative
63,107062.71762297093,68499.80808596627,38562.909537004656,0.0,30260.905753524374,25,722.7912873851533,4,0.0,0.360189899838025,0.0,0.6398101001619749,100.0,394412.65615806426,94.21778579023425,low_risk
47,58128.37159263329,34972.62693837045,23155.74465426284,57891.58761620918,7454.505243098533,6,571.372684986531,0,0.0,0.39835529569862244,0.9959094005335121,0.6016447043013775,100.0,228258.75287540208,50.26137779359154,conservative
69,117138.62710259865,98618.47152154219,18520.15558105646,22565.07073089985,6634.952678374412,6,850.0,2,371140.98094684153,0.15810459827939713,0.19263396417623785,0.8418954017206028,93.36893817000463,183101.45572084156,66.65875089751869,low_risk
46,92547.75090082879,74290.12014037697,18257.630760451822,140983.2884788885,13464.09938587544,7,408.5011576014861,0,0.0,0.19727795200572854,1.5233408026215294,0.8027220479942715,88.10718696213917,186044.53480903787,39.20778172864519,conservative
62,122080.4291876697,85457.10645181205,36623.32273585764,33524.79975514388,26171.31923497594,25,701.9894459286602,2,0.0,0.2999933976277063,0.2746101514228497,0.7000066023722936,100.0,372520.95365221414,82.8445861972927,low_risk
32,92877.20754663824,66340.97695346878,26536.230593169457,121624.53884098039,15378.16358373122,14,492.5783758372905,1,208729.79387965705,0.28571305376342526,1.3095056639622094,0.7142869462365747,94.05453751086014,267050.34456141177,50.310905740455375,conservative
63,99522.07674186653,82828.87455900204,16693.202182864494,89964.12131848188,1788.826657291204,23,602.8871939056049,0,0.0,0.16773366000151066,0.9039523722907225,0.8322663399984893,93.67116747103195,161685.80228133211,34.73955528641131,conservative
73,131666.9647044894,85835.34946802435,45831.61523646505,213546.9261660137,4698.219414312715,39,479.33371107069684,2,287291.23663791775,0.3480874290626246,1.6218593994772408,0.6519125709373754,100.0,443742.0818015146,36.7197650535236,conservative
42,56589.798649458746,45311.85760494997,11277.941044508778,33456.35522478593,2534.979087913895,11,615.3888488189685,0,0.0,0.1992928286309894,0.5911977922775953,0.8007071713690106,100.0,110296.2172976154,48.96468468192704,conservative
